cnt,times
2,29130.0
4,24103.0
3,28739.0
2,27377.0
4,9557.0
3,20082.0
2,498.0
3,19326.0
2,28047.0
3,98.0
1,25770.0
4,27223.0
1,385.0
3,2897.0
4,26234.0
1,5118.0
3,17748.0
4,26219.0
3,24989.0
4,26839.0
3,391.0
3,2054.0
4,15268.0
4,20148.0
1,399.0
2,7309.0
2,1851.0
3,7472.0
3,25703.0
5,23021.0
2,23983.0
3,26383.0
5,26564.0
3,27529.0
3,23536.0
4,27212.0
3,29065.0
1,419.0
4,11943.0
1,568.0
4,23002.0
3,325.0
1,448.0
3,22049.0
3,2750.0
2,24538.0
5,26470.0
5,3568.0
4,9475.0
2,6920.0
2,1110.0
3,20566.0
3,15982.0
1,510.0
3,24010.0
4,1728.0
3,23553.0
1,354.0
5,20012.0
1,433.0
3,26568.0
1,610.0
8,6549.0
1,19883.0
3,26246.0
4,10264.0
4,12121.0
4,783.0
3,25612.0
2,481.0
14,713.0
13,6882.0
4,24.0
12,9695.0
1,289.0
4,213.0
9,7610.0
3,18425.0
2,282.0
3,2338.0
2,4621.0
1,13511.0
3,9067.0
1,111.0
9,4319.0
4,111.0
9,2214.0
5,90.0
11,4114.0
3,4472.0
12,160.0
7,2340.0
6,1236.0
5,4818.0
2,6061.0
3,82.0
2,102.0
5,193.0
12,15556.0
10,420.0
1,186.0
3,6116.0
12,8969.0
6,228.0
10,2019.0
2,15578.0
3,6030.0
3,6778.0
2,6115.0
1,373.0
3,4295.0
2,5235.0
2,2378.0
1,158.0
4,11046.0
1,839.0
1,47.0
5,9568.0
3,3139.0
3,4180.0
1,8214.0
4,5011.0
2,5060.0
1,3776.0
1,150.0
6,14406.0
3,1295.0
2,4916.0
3,5806.0
1,618.0
2,4735.0
3,5340.0
3,5048.0
2,1460.0
3,1816.0
2,5720.0
2,4940.0
4,3147.0
1,563.0
3,4835.0
2,10004.0
2,7078.0
1,379.0
2,7454.0
1,1488.0
1,16277.0
3,266.0
3,2254.0
1,788.0
3,1961.0
2,8869.0
3,323.0
2,6375.0
4,5361.0
1,5851.0
2,8290.0
3,3796.0
1,498.0
2,6827.0
4,7465.0
2,5012.0
2,6740.0
3,6526.0
2,828.0
3,2381.0
3,7400.0
1,556.0
1,5668.0
1,2062.0
3,6532.0
1,811.0
3,2033.0
1,17789.0
3,6860.0
2,9786.0
3,3982.0
1,582.0
4,5318.0
3,17784.0
3,2721.0
3,8065.0
3,8594.0
3,3014.0
5,695.0
3,180.0
1,719.0
3,9807.0
3,9773.0
2,5975.0
3,6652.0
1,553.0
3,3727.0
4,8905.0
3,4109.0
1,403.0
2,9099.0
3,4199.0
3,3931.0
3,136.0
3,3225.0
4,12839.0
1,1183.0
2,1654.0
3,8247.0
3,3530.0
1,368.0
3,314.0
3,8151.0
5,3900.0
2,7354.0
3,2021.0
1,680.0
3,209.0
1,390.0
3,6610.0
3,9238.0
2,6202.0
2,4739.0
4,7417.0
3,1269.0
3,1338.0
3,6101.0
3,14730.0
1,489.0
4,2167.0
3,7757.0
3,2414.0
4,15410.0
1,633.0
4,6930.0
3,4767.0
1,410.0
2,3202.0
1,470.0
3,7953.0
3,5142.0
3,4568.0
1,1634.0
1,350.0
1,1580.0
10,10305.0
7,17830.0
3,8190.0
4,5375.0
1,364.0
1,8.0
1,17596.0
3,5457.0
3,5217.0
1,677.0
5,3981.0
2,9504.0
1,387.0
3,5649.0
3,5864.0
2,8071.0
3,5259.0
3,5977.0
4,1434.0
3,5224.0
3,3517.0
3,6832.0
3,8603.0
3,6056.0
1,650.0
2,4733.0
1,380.0
4,7047.0
3,17997.0
3,7636.0
2,5173.0
1,668.0
2,4111.0
2,1800.0
1,20075.0
4,6958.0
3,6872.0
3,748.0
1,384.0
3,6089.0
3,8121.0
3,6662.0
5,8606.0
3,7187.0
1,15465.0
10,11388.0
8,16450.0
3,18802.0
1,1932.0
10,1043.0
9,16753.0
3,17878.0
3,9766.0
3,8309.0
1,442.0
3,7097.0
3,7027.0
3,4296.0
3,3156.0
3,9387.0
3,2806.0
4,4271.0
4,8986.0
1,402.0
3,715.0
2,8929.0
2,16401.0
3,7188.0
4,905.0
4,6014.0
3,8579.0
1,757.0
3,13016.0
3,11215.0
1,476.0
3,6977.0
4,2174.0
4,18985.0
3,6019.0
3,7888.0
2,6119.0
1,710.0
4,2788.0
3,427.0
3,9201.0
3,4007.0
2,3401.0
4,6146.0
2,5481.0
5,5547.0
3,7170.0
3,2938.0
1,442.0
3,7062.0
3,7803.0
3,6408.0
3,8120.0
2,5200.0
4,2084.0
1,381.0
4,14795.0
2,199.0
1,19141.0
4,3614.0
2,4010.0
3,7645.0
1,458.0
4,7527.0
3,8751.0
4,13993.0
3,7028.0
1,384.0
4,1431.0
3,6441.0
5,3524.0
3,5441.0
2,1378.0
1,8785.0
4,3594.0
1,390.0
2,5495.0
3,2810.0
4,7976.0
1,263.0
3,6023.0
2,9873.0
3,4991.0
4,778.0
3,5350.0
2,7350.0
4,6577.0
1,403.0
2,8093.0
4,8325.0
1,213.0
3,9481.0
5,15063.0
3,1489.0
2,8140.0
1,3386.0
2,6986.0
4,7191.0
3,7476.0
1,361.0
3,5645.0
3,7100.0
4,9213.0
3,4561.0
2,3968.0
3,10288.0
3,2794.0
3,4217.0
3,4143.0
1,742.0
2,6074.0
3,1142.0
2,2976.0
5,15063.0
4,1033.0
1,498.0
3,4576.0
3,5331.0
3,5645.0
4,7391.0
3,8601.0
3,2094.0
12,3861.0
4,18776.0
1,143.0
3,6620.0
1,118.0
2,11.0
9,18680.0
7,128.0
1,111.0
2,4477.0
3,9653.0
3,6618.0
3,8387.0
3,2601.0
1,191.0
4,7731.0
3,7300.0
4,3767.0
1,2042.0
4,7809.0
3,20456.0
3,15628.0
1,146.0
4,12609.0
3,5475.0
3,6821.0
3,20147.0
1,184.0
3,12395.0
3,7455.0
3,8470.0
1,588.0
2,15593.0
2,546.0
2,7645.0
2,2896.0
4,2320.0
1,948.0
1,67.0
1,19489.0
2,6890.0
3,5705.0
1,131.0
3,6736.0
1,8755.0
1,239.0
4,7125.0
4,9697.0
2,6478.0
3,6394.0
1,308.0
3,7243.0
2,674.0
2,2261.0
4,10196.0
3,2842.0
3,5840.0
3,2731.0
2,7373.0
2,7535.0
1,126.0
13,14515.0
6,700.0
2,288.0
2,942.0
3,7671.0
1,188.0
4,7157.0
3,4501.0
1,140.0
2,5761.0
4,6893.0
3,1987.0
2,1778.0
1,16664.0
1,1221.0
13,20190.0
2,502.0
3,17689.0
1,789.0
2,5892.0
1,641.0
1,85.0
14,12328.0
6,16923.0
5,468.0
1,7957.0
3,5622.0
1,310.0
3,7831.0
2,14721.0
6,6559.0
3,3643.0
2,2726.0
1,143.0
3,6246.0
3,3800.0
2,5018.0
4,592.0
4,6446.0
2,8803.0
3,1335.0
1,221.0
3,1419.0
5,7203.0
1,214.0
2,8484.0
1,6450.0
3,7663.0
1,4204.0
2,12571.0
3,2004.0
4,13582.0
1,119.0
3,12817.0
2,6792.0
1,543.0
3,7858.0
3,16197.0
2,250.0
4,361.0
4,13087.0
4,747.0
3,4284.0
1,7947.0
1,10172.0
1,3090.0
5,1621.0
3,7689.0
1,96.0
2,7977.0
4,7155.0
3,6764.0
2,7088.0
3,7487.0
3,2079.0
3,7989.0
3,6268.0
2,10293.0
1,385.0
3,858.0
4,5108.0
3,1503.0
2,1467.0
1,6296.0
1,13050.0
1,287.0
2,1191.0
1,3468.0
3,3649.0
1,558.0
3,2423.0
17,16238.0
4,13622.0
3,6010.0
3,8648.0
1,188.0
2,6834.0
2,16435.0
4,1068.0
3,6662.0
1,299.0
3,5951.0
4,6709.0
1,296.0
3,7151.0
1,1630.0
2,9423.0
1,129.0
2,6406.0
3,7904.0
3,4108.0
4,1860.0
3,2722.0
4,116.0
2,6953.0
4,8951.0
3,3305.0
1,424.0
4,52.0
7,1248.0
8,18476.0
1,316.0
1,4203.0
4,6641.0
3,18637.0
3,7154.0
3,6631.0
2,6424.0
3,6812.0
3,1169.0
1,89.0
4,15351.0
2,7354.0
4,308.0
1,95.0
2,7868.0
3,5300.0
5,6306.0
3,8249.0
2,6441.0
3,8113.0
1,117.0
3,5939.0
3,4782.0
1,3306.0
2,18659.0
2,15200.0
3,3780.0
2,2540.0
1,279.0
7,517.0
7,5438.0
6,1272.0
1,120.0
3,6551.0
3,8489.0
3,5460.0
2,7913.0
2,5142.0
1,130.0
3,10306.0
3,5735.0
1,119.0
3,9105.0
3,7582.0
3,7883.0
3,7667.0
3,4949.0
3,1181.0
1,222.0
3,7961.0
3,9461.0
3,3380.0
2,5617.0
3,4109.0
4,121.0
11,18054.0
1,435.0
4,2734.0
3,6781.0
3,7621.0
2,6380.0
2,7687.0
5,585.0
1,466.0
1,8717.0
6,11371.0
3,14129.0
2,6522.0
1,484.0
2,21762.0
3,824.0
1,8364.0
3,2401.0
3,3705.0
3,4155.0
2,6615.0
1,150.0
3,5503.0
3,7457.0
2,2343.0
1,218.0
3,6710.0
1,127.0
5,2128.0
3,7059.0
3,2363.0
2,1189.0
2,11188.0
3,5618.0
3,5981.0
3,2119.0
4,5980.0
3,204.0
3,11486.0
3,10586.0
4,7947.0
3,6566.0
1,158.0
3,8270.0
2,6672.0
1,177.0
3,909.0
1,178.0
8,11979.0
10,17056.0
4,18344.0
2,11987.0
3,4365.0
4,8910.0
1,580.0
1,225.0
1,931.0
10,12807.0
3,59.0
3,121.0
3,4148.0
14,16358.0
5,13011.0
3,7260.0
4,2423.0
2,18758.0
4,6129.0
1,113.0
6,223.0
6,283.0
1,132.0
14,9151.0
1,15228.0
21,3251.0
3,119.0
2,19475.0
3,342.0
1,137.0
3,6986.0
4,243.0
1,625.0
10,3641.0
10,501.0
15,1571.0
5,107.0
14,124.0
2,7302.0
8,91.0
22,6072.0
2,9293.0
2,90.0
13,20065.0
2,173.0
13,3184.0
12,1112.0
10,148.0
12,4252.0
13,76.0
1,723.0
10,1122.0
8,104.0
9,2566.0
5,98.0
4,9640.0
2,5269.0
2,179.0
21,4669.0
4,125.0
10,2743.0
16,3177.0
6,6641.0
19,6919.0
12,98.0
3,11017.0
13,11293.0
7,100.0
8,2955.0
4,5647.0
3,7067.0
3,7271.0
2,3.0
1,791.0
1,8343.0
2,5265.0
3,6429.0
1,168.0
3,7406.0
1,3618.0
2,8801.0
2,5215.0
1,401.0
3,18016.0
4,8490.0
1,390.0
2,5163.0
2,8203.0
3,6442.0
2,2263.0
3,8443.0
3,9052.0
3,17831.0
2,1617.0
2,110.0
1,7616.0
3,7080.0
3,3669.0
3,7616.0
2,8175.0
1,608.0
4,18955.0
2,5581.0
3,6383.0
1,522.0
3,7161.0
3,9337.0
3,951.0
3,5240.0
1,543.0
3,4083.0
3,7130.0
1,290.0
3,8493.0
2,781.0
3,5379.0
3,7815.0
3,4559.0
2,5618.0
3,203.0
1,280.0
5,8916.0
3,7491.0
1,609.0
3,4536.0
2,8880.0
2,5287.0
3,9199.0
3,14108.0
2,500.0
1,23596.0
2,114.0
1,19871.0
3,9028.0
1,218.0
4,690.0
3,6135.0
1,366.0
3,14114.0
3,22050.0
3,1353.0
6,6160.0
3,6068.0
1,456.0
3,3817.0
3,5687.0
3,4711.0
3,9229.0
3,7960.0
3,5949.0
3,7138.0
2,7265.0
3,998.0
1,423.0
3,5034.0
3,15393.0
3,2885.0
1,709.0
3,2864.0
3,7099.0
1,540.0
1,8564.0
6,2361.0
3,8136.0
3,3938.0
3,3271.0
5,6399.0
2,4291.0
3,7556.0
2,7607.0
1,260.0
6,176.0
9,14952.0
5,631.0
3,6948.0
1,234.0
3,7613.0
2,5946.0
3,5768.0
3,8150.0
1,1791.0
4,826.0
1,20272.0
2,7093.0
3,4968.0
3,3670.0
1,404.0
4,1135.0
1,9607.0
4,11060.0
3,7639.0
3,7559.0
3,9084.0
1,335.0
3,4371.0
1,262.0
2,304.0
1,19421.0
4,7594.0
3,6948.0
3,7329.0
2,5672.0
3,5824.0
2,6779.0
3,6264.0
3,1860.0
3,5891.0
3,4496.0
3,7191.0
2,7533.0
2,8364.0
4,6581.0
1,640.0
3,5221.0
3,9957.0
4,9016.0
3,4632.0
2,5977.0
4,8570.0
3,5761.0
3,8631.0
3,10470.0
2,945.0
3,651.0
3,6476.0
3,7206.0
1,930.0
3,5078.0
4,9262.0
1,432.0
3,6600.0
1,726.0
3,3919.0
3,8619.0
3,8752.0
3,9350.0
3,5356.0
2,5767.0
3,3716.0
4,5526.0
1,191.0
3,2650.0
3,12018.0
1,3374.0
16,274.0
4,534.0
1,215.0
2,6174.0
3,4877.0
5,5492.0
2,7876.0
4,8376.0
3,4108.0
5,1529.0
2,2420.0
4,10163.0
3,5571.0
2,4550.0
3,4863.0
1,392.0
3,7054.0
3,515.0
3,4203.0
3,8618.0
5,8359.0
3,5004.0
2,328.0
3,9700.0
3,7860.0
3,5920.0
4,1003.0
3,1912.0
4,7523.0
2,8255.0
2,5475.0
1,373.0
3,8072.0
3,1429.0
1,589.0
2,6474.0
4,445.0
3,5652.0
3,6212.0
2,5356.0
4,8029.0
2,6930.0
3,7566.0
1,877.0
4,7176.0
3,2929.0
3,6204.0
2,8453.0
1,4143.0
3,6645.0
3,2898.0
4,10611.0
2,808.0
1,592.0
4,1033.0
2,13975.0
1,796.0
3,5871.0
3,5714.0
4,3416.0
4,7970.0
2,6986.0
3,8281.0
2,7668.0
4,1832.0
3,6563.0
2,8345.0
3,6889.0
1,644.0
2,9255.0
3,8236.0
3,6180.0
6,37.0
10,360.0
14,3080.0
5,302.0
3,5775.0
8,148.0
7,616.0
3,208.0
11,9617.0
7,153.0
8,2686.0
7,7118.0
5,326.0
6,269.0
3,6369.0
3,6620.0
2,7100.0
1,310.0
2,3744.0
4,8118.0
3,1049.0
2,8663.0
3,4191.0
3,6329.0
1,150.0
3,7514.0
1,8080.0
3,6869.0
3,7463.0
1,131.0
3,7378.0
3,7695.0
2,5878.0
5,4179.0
3,9451.0
3,6184.0
3,7874.0
1,179.0
2,227.0
2,182.0
10,2682.0
1,103.0
15,18860.0
6,697.0
9,225.0
5,382.0
3,27.0
6,2563.0
3,5577.0
1,7348.0
4,6937.0
2,2916.0
3,6528.0
1,13735.0
3,4115.0
1,529.0
4,6071.0
3,1583.0
2,7726.0
16,1149.0
4,113.0
10,3036.0
7,190.0
7,3002.0
9,5196.0
11,277.0
5,4228.0
5,105.0
12,8593.0
3,188.0
3,2073.0
1,19199.0
4,8754.0
1,145.0
3,7910.0
3,5948.0
3,1253.0
3,5194.0
1,4549.0
2,8835.0
1,2907.0
3,14470.0
2,208.0
1,7297.0
1,298.0
1,5753.0
1,849.0
1,122.0
3,5697.0
2,6412.0
1,288.0
3,8505.0
3,17191.0
3,5805.0
1,98.0
3,2786.0
5,8360.0
2,4486.0
3,7536.0
3,6522.0
3,759.0
3,8695.0
2,7801.0
1,143.0
3,6067.0
14,8400.0
16,7275.0
14,1134.0
15,4456.0
2,6029.0
4,1948.0
3,2263.0
4,2900.0
3,864.0
3,1849.0
1,119.0
1,66.0
12,7128.0
4,8894.0
3,2453.0
2,7600.0
4,9007.0
3,7830.0
3,1355.0
2,4275.0
1,14611.0
3,1045.0
3,5942.0
3,3293.0
2,7718.0
2,8397.0
3,4766.0
4,6320.0
2,2229.0
3,6070.0
2,1221.0
2,18433.0
3,7564.0
2,1875.0
3,8028.0
2,6495.0
2,3690.0
4,1611.0
2,8159.0
2,4582.0
4,9077.0
2,8422.0
1,7977.0
2,10657.0
2,7407.0
2,7161.0
1,417.0
3,2410.0
2,71.0
2,5737.0
3,3583.0
1,210.0
3,5915.0
2,3658.0
3,15502.0
2,8782.0
3,8353.0
2,131.0
3,7800.0
2,7441.0
1,325.0
2,8279.0
3,4406.0
3,4136.0
4,2985.0
2,4197.0
1,183.0
4,15708.0
3,15179.0
1,349.0
3,5016.0
4,7421.0
2,2903.0
3,28254.0
1,125.0
12,72.0
6,65.0
1,440.0
1,464.0
1,453.0
1,341.0
2,3121.0
1,100.0
2,71.0
