number,src,dst,size,clean_size,date,time
59409,124.123.243.15,192.168.1.133,285,42,2015-08-25,19:56:16.638471
59410,124.123.243.15,192.168.1.133,142,42,2015-08-25,19:56:16.638521
59411,192.168.1.133,124.123.243.15,81,42,2015-08-25,19:56:16.639955
59412,192.168.1.133,124.123.243.15,351,42,2015-08-25,19:56:16.648229
59413,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:56:16.653284
59414,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:56:16.673356
59415,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:56:16.693295
59416,124.123.243.15,192.168.1.133,263,42,2015-08-25,19:56:16.707243
59417,124.123.243.15,192.168.1.133,248,42,2015-08-25,19:56:16.707490
59418,124.123.243.15,192.168.1.133,112,42,2015-08-25,19:56:16.708183
59419,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:56:16.713407
59420,192.168.1.133,124.123.243.15,114,42,2015-08-25,19:56:16.733664
59421,192.168.1.133,124.123.243.15,107,42,2015-08-25,19:56:16.753266
59422,124.123.243.15,192.168.1.133,267,42,2015-08-25,19:56:16.769792
59423,124.123.243.15,192.168.1.133,239,42,2015-08-25,19:56:16.769971
59424,124.123.243.15,192.168.1.133,120,42,2015-08-25,19:56:16.770079
59425,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:56:16.773596
59426,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:56:16.796438
59427,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:56:16.813987
59428,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:56:16.833635
59429,124.123.243.15,192.168.1.133,218,42,2015-08-25,19:56:16.837848
59430,124.123.243.15,192.168.1.133,212,42,2015-08-25,19:56:16.837949
59431,124.123.243.15,192.168.1.133,177,42,2015-08-25,19:56:16.838046
59432,192.168.1.133,124.123.243.15,272,42,2015-08-25,19:56:16.844878
59433,192.168.1.133,124.123.243.15,443,42,2015-08-25,19:56:16.853040
59434,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:56:16.873033
59435,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:56:16.893314
59436,124.123.243.15,192.168.1.133,293,42,2015-08-25,19:56:16.906618
59437,124.123.243.15,192.168.1.133,260,42,2015-08-25,19:56:16.907066
59438,124.123.243.15,192.168.1.133,189,42,2015-08-25,19:56:16.907379
59439,192.168.1.133,124.123.243.15,108,42,2015-08-25,19:56:16.915982
59440,192.168.1.133,124.123.243.15,91,42,2015-08-25,19:56:16.933783
59441,192.168.1.133,124.123.243.15,92,42,2015-08-25,19:56:16.953455
59442,124.123.243.15,192.168.1.133,327,42,2015-08-25,19:56:16.966778
59443,124.123.243.15,192.168.1.133,273,42,2015-08-25,19:56:16.967454
59444,124.123.243.15,192.168.1.133,187,42,2015-08-25,19:56:16.967746
59445,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:56:16.973802
59446,192.168.1.133,124.123.243.15,90,42,2015-08-25,19:56:16.994317
59447,192.168.1.133,124.123.243.15,94,42,2015-08-25,19:56:17.013931
59448,124.123.243.15,192.168.1.133,106,66,2015-08-25,19:56:17.025039
59449,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:56:17.025689
59450,124.123.243.15,192.168.1.133,286,42,2015-08-25,19:56:17.027828
59451,124.123.243.15,192.168.1.133,198,42,2015-08-25,19:56:17.028702
59452,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:56:17.033435
59453,192.168.1.133,124.123.243.15,91,42,2015-08-25,19:56:17.053134
59454,192.168.1.133,124.123.243.15,245,42,2015-08-25,19:56:17.062886
59455,192.168.1.133,124.123.243.15,88,42,2015-08-25,19:56:17.073383
59456,192.168.1.133,124.123.243.15,94,42,2015-08-25,19:56:17.094009
59457,124.123.243.15,192.168.1.133,185,66,2015-08-25,19:56:17.103042
59458,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:56:17.103422
59459,124.123.243.15,192.168.1.133,317,42,2015-08-25,19:56:17.105794
59460,124.123.243.15,192.168.1.133,159,42,2015-08-25,19:56:17.105881
59461,124.123.243.15,192.168.1.133,271,42,2015-08-25,19:56:17.105972
59462,124.123.243.15,192.168.1.133,299,42,2015-08-25,19:56:17.106021
59463,192.168.1.133,124.123.243.15,93,42,2015-08-25,19:56:17.113068
59464,192.168.1.133,124.123.243.15,95,42,2015-08-25,19:56:17.134267
59465,192.168.1.133,124.123.243.15,93,42,2015-08-25,19:56:17.154292
59466,192.168.1.133,124.123.243.15,267,42,2015-08-25,19:56:17.169848
59467,192.168.1.133,124.123.243.15,517,42,2015-08-25,19:56:17.173368
59468,124.123.243.15,192.168.1.133,180,42,2015-08-25,19:56:17.175416
59469,124.123.243.15,192.168.1.133,381,42,2015-08-25,19:56:17.175501
59470,124.123.243.15,192.168.1.133,317,42,2015-08-25,19:56:17.175587
59471,192.168.1.133,124.123.243.15,85,42,2015-08-25,19:56:17.193584
59472,192.168.1.133,124.123.243.15,83,42,2015-08-25,19:56:17.213438
59473,192.168.1.133,124.123.243.15,85,42,2015-08-25,19:56:17.235666
59474,124.123.243.15,192.168.1.133,234,42,2015-08-25,19:56:17.245688
59475,124.123.243.15,192.168.1.133,341,42,2015-08-25,19:56:17.245918
59476,124.123.243.15,192.168.1.133,217,42,2015-08-25,19:56:17.246157
59477,192.168.1.133,124.123.243.15,85,42,2015-08-25,19:56:17.253793
59478,192.168.1.133,124.123.243.15,85,42,2015-08-25,19:56:17.273469
59479,192.168.1.133,124.123.243.15,241,42,2015-08-25,19:56:17.284658
59480,192.168.1.133,124.123.243.15,89,42,2015-08-25,19:56:17.293699
59481,124.123.243.15,192.168.1.133,335,42,2015-08-25,19:56:17.308681
59482,124.123.243.15,192.168.1.133,210,42,2015-08-25,19:56:17.308786
59483,192.168.1.133,124.123.243.15,86,42,2015-08-25,19:56:17.313959
59484,192.168.1.133,124.123.243.15,89,42,2015-08-25,19:56:17.333295
59485,192.168.1.133,124.123.243.15,88,42,2015-08-25,19:56:17.356291
59486,124.123.243.15,192.168.1.133,176,66,2015-08-25,19:56:17.365815
59487,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:56:17.366483
59488,124.123.243.15,192.168.1.133,344,42,2015-08-25,19:56:17.369345
59489,124.123.243.15,192.168.1.133,192,42,2015-08-25,19:56:17.369509
59490,192.168.1.133,124.123.243.15,84,42,2015-08-25,19:56:17.373620
59491,192.168.1.133,124.123.243.15,87,42,2015-08-25,19:56:17.393669
59492,192.168.1.133,124.123.243.15,403,42,2015-08-25,19:56:17.400936
59493,192.168.1.133,124.123.243.15,473,42,2015-08-25,19:56:17.413502
59494,192.168.1.133,124.123.243.15,88,42,2015-08-25,19:56:17.433224
59495,124.123.243.15,192.168.1.133,385,42,2015-08-25,19:56:17.451254
59496,124.123.243.15,192.168.1.133,336,42,2015-08-25,19:56:17.451372
59497,192.168.1.133,124.123.243.15,85,42,2015-08-25,19:56:17.453172
59498,124.123.243.15,192.168.1.133,209,42,2015-08-25,19:56:17.453293
59499,192.168.1.133,124.123.243.15,83,42,2015-08-25,19:56:17.473368
59500,192.168.1.133,124.123.243.15,83,42,2015-08-25,19:56:17.495310
59501,192.168.1.133,124.123.243.15,552,42,2015-08-25,19:56:17.504416
59502,192.168.1.133,124.123.243.15,85,42,2015-08-25,19:56:17.513467
59503,124.123.243.15,192.168.1.133,341,42,2015-08-25,19:56:17.526273
59504,124.123.243.15,192.168.1.133,185,42,2015-08-25,19:56:17.526366
59505,124.123.243.15,192.168.1.133,316,42,2015-08-25,19:56:17.526417
59506,124.123.243.15,192.168.1.133,165,42,2015-08-25,19:56:17.526463
59507,192.168.1.133,124.123.243.15,91,42,2015-08-25,19:56:17.533421
59508,192.168.1.133,124.123.243.15,111,42,2015-08-25,19:56:17.553192
59509,192.168.1.133,124.123.243.15,108,42,2015-08-25,19:56:17.576449
59510,124.123.243.15,192.168.1.133,296,42,2015-08-25,19:56:17.585678
59511,124.123.243.15,192.168.1.133,321,42,2015-08-25,19:56:17.586687
59512,124.123.243.15,192.168.1.133,139,42,2015-08-25,19:56:17.586749
59513,192.168.1.133,124.123.243.15,116,42,2015-08-25,19:56:17.593621
59514,192.168.1.133,124.123.243.15,107,42,2015-08-25,19:56:17.613342
59515,192.168.1.133,124.123.243.15,391,42,2015-08-25,19:56:17.625985
59516,192.168.1.133,124.123.243.15,621,42,2015-08-25,19:56:17.633551
59517,124.123.243.15,192.168.1.133,247,42,2015-08-25,19:56:17.650418
59518,124.123.243.15,192.168.1.133,284,42,2015-08-25,19:56:17.650532
59519,124.123.243.15,192.168.1.133,263,42,2015-08-25,19:56:17.650642
59520,192.168.1.133,124.123.243.15,80,42,2015-08-25,19:56:17.651390
59521,192.168.1.133,124.123.243.15,81,42,2015-08-25,19:56:17.651559
59522,192.168.1.133,124.123.243.15,113,42,2015-08-25,19:56:17.652869
59523,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:56:17.674280
59524,192.168.1.133,124.123.243.15,109,42,2015-08-25,19:56:17.694358
59525,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:56:17.714209
59526,124.123.243.15,192.168.1.133,80,66,2015-08-25,19:56:17.719144
59527,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:56:17.719528
59528,192.168.1.133,124.123.243.15,70,66,2015-08-25,19:56:17.719932
59529,124.123.243.15,192.168.1.133,120,42,2015-08-25,19:56:17.725552
59530,124.123.243.15,192.168.1.133,304,42,2015-08-25,19:56:17.727570
59531,124.123.243.15,192.168.1.133,310,42,2015-08-25,19:56:17.728273
59532,192.168.1.133,124.123.243.15,113,42,2015-08-25,19:56:17.734362
59533,192.168.1.133,124.123.243.15,417,42,2015-08-25,19:56:17.737334
59534,192.168.1.133,124.123.243.15,112,42,2015-08-25,19:56:17.753192
59535,192.168.1.133,124.123.243.15,114,42,2015-08-25,19:56:17.773073
59536,124.123.243.15,192.168.1.133,117,42,2015-08-25,19:56:17.784947
59537,124.123.243.15,192.168.1.133,273,42,2015-08-25,19:56:17.785046
59538,124.123.243.15,192.168.1.133,181,42,2015-08-25,19:56:17.785098
59539,192.168.1.133,124.123.243.15,109,42,2015-08-25,19:56:17.793219
59540,192.168.1.133,124.123.243.15,113,42,2015-08-25,19:56:17.815718
59541,192.168.1.133,124.123.243.15,113,42,2015-08-25,19:56:17.833480
59542,124.123.243.15,192.168.1.133,295,42,2015-08-25,19:56:17.846521
59543,124.123.243.15,192.168.1.133,319,42,2015-08-25,19:56:17.846666
59544,124.123.243.15,192.168.1.133,131,42,2015-08-25,19:56:17.847027
59545,192.168.1.133,124.123.243.15,114,42,2015-08-25,19:56:17.853689
59546,192.168.1.133,124.123.243.15,113,42,2015-08-25,19:56:17.873580
59547,192.168.1.133,124.123.243.15,110,42,2015-08-25,19:56:17.894561
59548,192.168.1.133,124.123.243.15,117,42,2015-08-25,19:56:17.914000
59549,124.123.243.15,192.168.1.133,195,42,2015-08-25,19:56:17.924960
59550,124.123.243.15,192.168.1.133,322,42,2015-08-25,19:56:17.925069
59551,124.123.243.15,192.168.1.133,297,42,2015-08-25,19:56:17.925162
59552,124.123.243.15,192.168.1.133,188,42,2015-08-25,19:56:17.925210
59553,124.123.243.15,192.168.1.133,261,42,2015-08-25,19:56:17.925295
59554,192.168.1.133,124.123.243.15,106,42,2015-08-25,19:56:17.933901
59555,192.168.1.133,124.123.243.15,108,42,2015-08-25,19:56:17.953377
59556,192.168.1.133,124.123.243.15,534,42,2015-08-25,19:56:17.955157
59557,192.168.1.133,124.123.243.15,621,42,2015-08-25,19:56:17.973484
59558,124.123.243.15,192.168.1.133,213,42,2015-08-25,19:56:17.986143
59559,124.123.243.15,192.168.1.133,200,42,2015-08-25,19:56:17.986247
59560,124.123.243.15,192.168.1.133,341,42,2015-08-25,19:56:17.986335
59561,192.168.1.133,124.123.243.15,108,42,2015-08-25,19:56:17.993522
59562,124.123.243.15,192.168.1.133,66,66,2015-08-25,19:56:17.998794
59563,192.168.1.133,124.123.243.15,106,42,2015-08-25,19:56:18.014259
59564,192.168.1.133,124.123.243.15,108,42,2015-08-25,19:56:18.034552
59565,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:56:18.053454
59566,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:56:18.073383
59567,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:56:18.093482
59568,192.168.1.133,124.123.243.15,106,42,2015-08-25,19:56:18.114067
59569,192.168.1.133,124.123.243.15,673,42,2015-08-25,19:56:18.130326
59570,192.168.1.133,124.123.243.15,110,42,2015-08-25,19:56:18.133401
59571,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:56:18.153460
59572,192.168.1.133,124.123.243.15,109,42,2015-08-25,19:56:18.175934
59573,192.168.1.133,124.123.243.15,106,42,2015-08-25,19:56:18.193492
59574,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:56:18.213642
59575,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:56:18.234051
59576,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:56:18.254206
59577,192.168.1.133,124.123.243.15,293,42,2015-08-25,19:56:18.262090
59578,192.168.1.133,124.123.243.15,736,42,2015-08-25,19:56:18.273326
59579,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:56:18.293385
59580,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:56:18.313466
59581,124.123.243.15,192.168.1.133,225,66,2015-08-25,19:56:18.314775
59582,124.123.243.15,192.168.1.133,296,42,2015-08-25,19:56:18.322507
59583,124.123.243.15,192.168.1.133,166,42,2015-08-25,19:56:18.324049
59584,124.123.243.15,192.168.1.133,265,42,2015-08-25,19:56:18.324394
59585,124.123.243.15,192.168.1.133,307,42,2015-08-25,19:56:18.324569
59586,124.123.243.15,192.168.1.133,112,42,2015-08-25,19:56:18.324953
59587,124.123.243.15,192.168.1.133,242,42,2015-08-25,19:56:18.325132
59588,124.123.243.15,192.168.1.133,289,42,2015-08-25,19:56:18.325273
59589,124.123.243.15,192.168.1.133,127,42,2015-08-25,19:56:18.325439
59590,124.123.243.15,192.168.1.133,250,42,2015-08-25,19:56:18.325588
59591,192.168.1.133,124.123.243.15,97,42,2015-08-25,19:56:18.336976
59592,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:56:18.354626
59593,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:56:18.355231
59594,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:56:18.373294
59595,192.168.1.133,124.123.243.15,612,42,2015-08-25,19:56:18.373826
59596,124.123.243.15,192.168.1.133,261,42,2015-08-25,19:56:18.376279
59597,124.123.243.15,192.168.1.133,145,42,2015-08-25,19:56:18.376379
59598,124.123.243.15,192.168.1.133,170,42,2015-08-25,19:56:18.376485
59599,124.123.243.15,192.168.1.133,328,42,2015-08-25,19:56:18.376536
59600,124.123.243.15,192.168.1.133,313,42,2015-08-25,19:56:18.376592
59601,124.123.243.15,192.168.1.133,143,42,2015-08-25,19:56:18.376677
59602,124.123.243.15,192.168.1.133,266,42,2015-08-25,19:56:18.376732
59603,124.123.243.15,192.168.1.133,276,42,2015-08-25,19:56:18.376852
59604,192.168.1.133,124.123.243.15,109,42,2015-08-25,19:56:18.393302
59605,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:56:18.413954
59606,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:56:18.434333
59607,124.123.243.15,192.168.1.133,142,42,2015-08-25,19:56:18.435106
59608,124.123.243.15,192.168.1.133,358,42,2015-08-25,19:56:18.435249
59609,124.123.243.15,192.168.1.133,286,42,2015-08-25,19:56:18.435454
59610,192.168.1.133,124.123.243.15,106,42,2015-08-25,19:56:18.454256
59611,192.168.1.133,124.123.243.15,110,42,2015-08-25,19:56:18.474095
59612,192.168.1.133,124.123.243.15,484,42,2015-08-25,19:56:18.479702
59613,192.168.1.133,124.123.243.15,737,42,2015-08-25,19:56:18.493130
59614,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:56:18.513171
59615,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:56:18.533267
59616,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:56:18.556378
59617,192.168.1.133,124.123.243.15,115,42,2015-08-25,19:56:18.575864
59618,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:56:18.596134
59619,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:56:18.615238
59620,192.168.1.133,124.123.243.15,503,42,2015-08-25,19:56:18.626175
59621,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:56:18.633297
59622,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:56:18.653259
59623,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:56:18.673395
59624,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:56:18.693411
59625,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:56:18.713360
59626,192.168.1.133,124.123.243.15,110,42,2015-08-25,19:56:18.736203
59627,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:56:18.755921
59628,124.123.243.15,192.168.1.133,176,66,2015-08-25,19:56:18.773691
59629,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:56:18.775623
59630,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:56:18.776724
59631,124.123.243.15,192.168.1.133,163,42,2015-08-25,19:56:18.777417
59632,124.123.243.15,192.168.1.133,261,42,2015-08-25,19:56:18.777737
59633,124.123.243.15,192.168.1.133,155,42,2015-08-25,19:56:18.777905
59634,124.123.243.15,192.168.1.133,247,42,2015-08-25,19:56:18.778069
59635,124.123.243.15,192.168.1.133,301,42,2015-08-25,19:56:18.778256
59636,124.123.243.15,192.168.1.133,196,42,2015-08-25,19:56:18.778417
59637,124.123.243.15,192.168.1.133,290,42,2015-08-25,19:56:18.778578
59638,124.123.243.15,192.168.1.133,283,42,2015-08-25,19:56:18.778734
59639,124.123.243.15,192.168.1.133,172,42,2015-08-25,19:56:18.778887
59640,124.123.243.15,192.168.1.133,276,42,2015-08-25,19:56:18.779043
59641,192.168.1.133,124.123.243.15,82,42,2015-08-25,19:56:18.780086
59642,192.168.1.133,124.123.243.15,80,42,2015-08-25,19:56:18.787852
59643,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:56:18.795475
59644,192.168.1.133,124.123.243.15,413,42,2015-08-25,19:56:18.811929
59645,192.168.1.133,124.123.243.15,681,42,2015-08-25,19:56:18.813213
59646,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:56:18.833266
59647,124.123.243.15,192.168.1.133,298,42,2015-08-25,19:56:18.836005
59648,124.123.243.15,192.168.1.133,153,42,2015-08-25,19:56:18.836109
59649,124.123.243.15,192.168.1.133,274,42,2015-08-25,19:56:18.836199
59650,124.123.243.15,192.168.1.133,172,42,2015-08-25,19:56:18.836281
59651,124.123.243.15,192.168.1.133,313,42,2015-08-25,19:56:18.836373
59652,124.123.243.15,192.168.1.133,299,42,2015-08-25,19:56:18.836420
59653,124.123.243.15,192.168.1.133,172,42,2015-08-25,19:56:18.836508
59654,124.123.243.15,192.168.1.133,306,42,2015-08-25,19:56:18.836558
59655,124.123.243.15,192.168.1.133,288,42,2015-08-25,19:56:18.836631
59656,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:56:18.853384
59657,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:56:18.873530
59658,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:56:18.893530
59659,124.123.243.15,192.168.1.133,135,42,2015-08-25,19:56:18.895659
59660,124.123.243.15,192.168.1.133,266,42,2015-08-25,19:56:18.895875
59661,124.123.243.15,192.168.1.133,292,42,2015-08-25,19:56:18.896108
59662,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:56:18.913986
59663,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:56:18.934020
59664,192.168.1.133,124.123.243.15,519,42,2015-08-25,19:56:18.936729
59665,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:56:18.953034
59666,124.123.243.15,192.168.1.133,129,42,2015-08-25,19:56:18.962943
59667,124.123.243.15,192.168.1.133,322,42,2015-08-25,19:56:18.963552
59668,124.123.243.15,192.168.1.133,291,42,2015-08-25,19:56:18.963688
59669,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:56:18.973454
59670,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:56:18.993321
59671,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:56:19.015552
59672,124.123.243.15,192.168.1.133,164,42,2015-08-25,19:56:19.025015
59673,124.123.243.15,192.168.1.133,272,42,2015-08-25,19:56:19.025143
59674,124.123.243.15,192.168.1.133,150,42,2015-08-25,19:56:19.025190
59675,192.168.1.133,124.123.243.15,94,42,2015-08-25,19:56:19.033499
59676,192.168.1.133,124.123.243.15,618,42,2015-08-25,19:56:19.048020
59677,192.168.1.133,124.123.243.15,681,42,2015-08-25,19:56:19.053359
59678,192.168.1.133,124.123.243.15,95,42,2015-08-25,19:56:19.073218
59679,124.123.243.15,192.168.1.133,225,66,2015-08-25,19:56:19.082461
59680,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:56:19.082903
59681,124.123.243.15,192.168.1.133,243,42,2015-08-25,19:56:19.085340
59682,124.123.243.15,192.168.1.133,299,42,2015-08-25,19:56:19.085475
59683,124.123.243.15,192.168.1.133,128,42,2015-08-25,19:56:19.086173
59684,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:56:19.093270
59685,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:56:19.113181
59686,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:56:19.133322
59687,124.123.243.15,192.168.1.133,283,42,2015-08-25,19:56:19.148355
59688,124.123.243.15,192.168.1.133,260,42,2015-08-25,19:56:19.148668
59689,124.123.243.15,192.168.1.133,110,42,2015-08-25,19:56:19.148797
59690,192.168.1.133,124.123.243.15,94,42,2015-08-25,19:56:19.155824
59691,192.168.1.133,124.123.243.15,741,42,2015-08-25,19:56:19.166607
59692,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:56:19.173165
59693,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:56:19.193127
59694,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:56:19.213384
59695,124.123.243.15,192.168.1.133,179,42,2015-08-25,19:56:19.228964
59696,124.123.243.15,192.168.1.133,243,42,2015-08-25,19:56:19.229139
59697,124.123.243.15,192.168.1.133,103,42,2015-08-25,19:56:19.229209
59698,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:56:19.233505
59699,192.168.1.133,124.123.243.15,106,42,2015-08-25,19:56:19.253339
59700,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:56:19.274050
59701,192.168.1.133,124.123.243.15,116,42,2015-08-25,19:56:19.282930
59702,192.168.1.133,124.123.243.15,1229,42,2015-08-25,19:56:19.286137
59703,124.123.243.15,192.168.1.133,257,42,2015-08-25,19:56:19.290155
59704,124.123.243.15,192.168.1.133,243,42,2015-08-25,19:56:19.290281
59705,124.123.243.15,192.168.1.133,189,42,2015-08-25,19:56:19.290380
59706,192.168.1.133,124.123.243.15,1289,42,2015-08-25,19:56:19.293536
59707,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:56:19.313371
59708,192.168.1.133,124.123.243.15,108,42,2015-08-25,19:56:19.333304
59709,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:56:19.353364
59710,124.123.243.15,192.168.1.133,303,42,2015-08-25,19:56:19.364809
59711,124.123.243.15,192.168.1.133,255,42,2015-08-25,19:56:19.364904
59712,124.123.243.15,192.168.1.133,213,42,2015-08-25,19:56:19.365423
59713,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:56:19.374810
59714,192.168.1.133,124.123.243.15,921,42,2015-08-25,19:56:19.393617
59715,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:56:19.393895
59716,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:56:19.413157
59717,124.123.243.15,192.168.1.133,350,42,2015-08-25,19:56:19.429971
59718,124.123.243.15,192.168.1.133,293,42,2015-08-25,19:56:19.430100
59719,124.123.243.15,192.168.1.133,184,42,2015-08-25,19:56:19.430267
59720,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:56:19.433073
59721,192.168.1.133,124.123.243.15,99,42,2015-08-25,19:56:19.453341
59722,192.168.1.133,124.123.243.15,105,42,2015-08-25,19:56:19.473801
59723,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:56:19.495428
59724,192.168.1.133,124.123.243.15,561,42,2015-08-25,19:56:19.505667
59725,124.123.243.15,192.168.1.133,286,42,2015-08-25,19:56:19.508913
59726,124.123.243.15,192.168.1.133,190,42,2015-08-25,19:56:19.509003
59727,124.123.243.15,192.168.1.133,362,42,2015-08-25,19:56:19.509776
59728,124.123.243.15,192.168.1.133,301,42,2015-08-25,19:56:19.509840
59729,192.168.1.133,124.123.243.15,979,42,2015-08-25,19:56:19.514111
59730,192.168.1.133,124.123.243.15,103,42,2015-08-25,19:56:19.534263
59731,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:56:19.555533
59732,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:56:19.575629
59733,124.123.243.15,192.168.1.133,156,42,2015-08-25,19:56:19.586723
59734,124.123.243.15,192.168.1.133,284,42,2015-08-25,19:56:19.586931
59735,124.123.243.15,192.168.1.133,299,42,2015-08-25,19:56:19.587064
59736,124.123.243.15,192.168.1.133,158,42,2015-08-25,19:56:19.587196
59737,192.168.1.133,124.123.243.15,96,42,2015-08-25,19:56:19.596182
59738,192.168.1.133,124.123.243.15,95,42,2015-08-25,19:56:19.613557
59739,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:56:19.633310
59740,124.123.243.15,192.168.1.133,176,66,2015-08-25,19:56:19.643819
59741,192.168.1.133,124.123.243.15,66,66,2015-08-25,19:56:19.644221
59742,124.123.243.15,192.168.1.133,395,42,2015-08-25,19:56:19.646652
59743,124.123.243.15,192.168.1.133,351,42,2015-08-25,19:56:19.646743
59744,124.123.243.15,192.168.1.133,251,42,2015-08-25,19:56:19.646979
59745,192.168.1.133,124.123.243.15,81,42,2015-08-25,19:56:19.647694
59746,192.168.1.133,124.123.243.15,94,42,2015-08-25,19:56:19.653124
59747,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:56:19.676310
59748,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:56:19.695721
59749,124.123.243.15,192.168.1.133,363,42,2015-08-25,19:56:19.707255
59750,124.123.243.15,192.168.1.133,211,42,2015-08-25,19:56:19.707419
59751,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:56:19.716348
59752,192.168.1.133,124.123.243.15,441,42,2015-08-25,19:56:19.726115
59753,192.168.1.133,124.123.243.15,104,42,2015-08-25,19:56:19.733172
59754,192.168.1.133,124.123.243.15,102,42,2015-08-25,19:56:19.753242
59755,192.168.1.133,124.123.243.15,106,42,2015-08-25,19:56:19.773118
59756,124.123.243.15,192.168.1.133,322,42,2015-08-25,19:56:19.779226
59757,124.123.243.15,192.168.1.133,206,42,2015-08-25,19:56:19.779318
59758,192.168.1.133,124.123.243.15,108,42,2015-08-25,19:56:19.795719
59759,192.168.1.133,124.123.243.15,98,42,2015-08-25,19:56:19.815627
59760,192.168.1.133,124.123.243.15,100,42,2015-08-25,19:56:19.835585
59761,124.123.243.15,192.168.1.133,365,42,2015-08-25,19:56:19.848300
59762,124.123.243.15,192.168.1.133,178,42,2015-08-25,19:56:19.848461
59763,124.123.243.15,192.168.1.133,368,42,2015-08-25,19:56:19.848556
59764,192.168.1.133,124.123.243.15,106,42,2015-08-25,19:56:19.855744
59765,192.168.1.133,124.123.243.15,106,42,2015-08-25,19:56:19.875861
59766,192.168.1.133,124.123.243.15,101,42,2015-08-25,19:56:19.896123
