cnt,times
3,8372.0
2,17312.0
3,10778.0
1,2443.0
2,12052.0
2,14110.0
1,3077.0
3,4640.0
4,25330.0
2,18655.0
3,16609.0
3,18933.0
2,18399.0
4,15750.0
3,8874.0
1,80.0
2,12811.0
4,321.0
3,12035.0
1,1212.0
1,3957.0
3,10245.0
3,11690.0
1,2052.0
2,15198.0
3,14464.0
4,10767.0
3,12957.0
5,7585.0
1,58.0
1,24690.0
3,19894.0
3,5338.0
2,18379.0
3,19848.0
10,25477.0
1,1248.0
3,26520.0
2,12891.0
3,16835.0
1,7142.0
3,4300.0
1,1927.0
4,14747.0
4,13353.0
3,16482.0
3,13154.0
2,8345.0
3,15661.0
2,17945.0
1,8543.0
2,17503.0
1,1948.0
3,15249.0
3,5034.0
2,15265.0
1,2570.0
4,8124.0
1,1964.0
2,25152.0
2,20985.0
3,11389.0
3,2429.0
2,13406.0
2,10184.0
3,22189.0
2,16271.0
3,19224.0
1,645.0
2,8888.0
3,13275.0
1,402.0
3,10524.0
2,13966.0
2,2267.0
3,10554.0
2,6437.0
2,17737.0
2,417.0
3,13668.0
2,11690.0
2,13072.0
3,13091.0
4,3334.0
3,11199.0
4,16976.0
5,5906.0
2,10391.0
1,1186.0
3,10121.0
3,15665.0
2,14952.0
3,15524.0
2,13145.0
2,8902.0
3,12322.0
2,12441.0
3,10626.0
2,11022.0
2,12994.0
1,2462.0
3,16996.0
1,1638.0
2,12278.0
4,11247.0
1,2147.0
3,12879.0
3,13456.0
2,16295.0
5,11731.0
3,651.0
1,3643.0
1,18182.0
2,15688.0
3,10975.0
1,1926.0
2,4995.0
3,1921.0
3,13746.0
2,9714.0
1,6469.0
4,11031.0
1,1817.0
8,10352.0
1,21059.0
1,7024.0
3,16884.0
2,19894.0
4,13946.0
4,13207.0
2,17682.0
15,507.0
1,72.0
19,8138.0
1,95.0
1,85.0
1,4421.0
3,4194.0
1,9872.0
4,17564.0
1,2631.0
12,10691.0
19,1229.0
1,70.0
21,9129.0
1,42.0
24,10574.0
1,15.0
5,7526.0
24,6543.0
1,83.0
7,3162.0
8,10807.0
4,13975.0
4,617.0
25,21219.0
1,777.0
1,72.0
20,8209.0
2,392.0
1,54.0
18,10507.0
17,6059.0
1,84.0
5,2842.0
5,11527.0
3,13213.0
5,12212.0
3,9803.0
1,2954.0
4,15508.0
3,16885.0
4,11494.0
4,5217.0
2,18707.0
1,441.0
8,7694.0
3,16161.0
4,14796.0
1,11923.0
3,9413.0
5,14282.0
4,5062.0
2,182.0
5,3257.0
4,12583.0
4,13000.0
4,13078.0
3,10329.0
1,3293.0
4,14653.0
3,12673.0
4,21516.0
4,10757.0
4,16165.0
4,14871.0
4,15054.0
5,10465.0
1,2375.0
4,11994.0
3,12815.0
4,10045.0
1,2539.0
3,18261.0
1,4604.0
3,17754.0
7,2569.0
4,11106.0
1,2940.0
4,12771.0
3,16014.0
5,14216.0
5,5498.0
3,11090.0
4,12853.0
3,15431.0
4,13806.0
1,1320.0
4,12452.0
4,14650.0
5,7846.0
3,11090.0
5,2516.0
4,11046.0
5,11079.0
3,13396.0
1,186.0
1,790.0
3,13399.0
1,11993.0
6,14799.0
1,4676.0
3,13509.0
5,12120.0
3,15775.0
5,12754.0
1,1407.0
5,3753.0
3,14900.0
5,14102.0
5,12436.0
3,15794.0
5,14459.0
5,2856.0
4,6179.0
1,1546.0
4,9241.0
3,11197.0
4,13807.0
3,10693.0
1,2319.0
5,13058.0
4,1850.0
3,8518.0
1,2848.0
4,48.0
3,12393.0
4,7630.0
3,15985.0
5,5465.0
3,19193.0
1,931.0
5,12444.0
4,12796.0
4,15040.0
1,3209.0
5,11585.0
3,11698.0
4,12808.0
4,2030.0
4,14872.0
1,3654.0
6,10517.0
1,2209.0
5,5534.0
2,13093.0
4,1496.0
4,10380.0
3,17147.0
4,12008.0
6,12536.0
4,4613.0
2,11863.0
3,16350.0
4,853.0
4,16176.0
5,3666.0
3,8734.0
1,2896.0
4,14642.0
3,11977.0
1,2434.0
5,7238.0
1,1956.0
4,14614.0
4,14067.0
4,16111.0
5,8267.0
14,4092.0
1,114.0
5,1097.0
4,11253.0
3,15909.0
3,18617.0
2,1838.0
1,635.0
3,15859.0
4,14808.0
4,9495.0
1,2676.0
4,8299.0
4,12467.0
1,1224.0
3,12981.0
4,10436.0
4,14526.0
3,13685.0
5,2601.0
5,13948.0
3,16526.0
4,4213.0
4,13304.0
3,13323.0
3,11108.0
1,2139.0
5,9033.0
1,2372.0
5,2048.0
3,10022.0
4,14982.0
3,9524.0
1,2862.0
5,18030.0
1,121.0
4,12806.0
3,9229.0
4,16867.0
6,4935.0
2,5620.0
4,11874.0
3,13041.0
4,10960.0
4,12659.0
1,5272.0
18,1309.0
5,2453.0
3,773.0
18,17770.0
2,693.0
6,2739.0
3,2129.0
4,9909.0
3,9463.0
4,9243.0
1,2437.0
3,15033.0
5,15580.0
5,4018.0
4,11445.0
4,16814.0
5,3246.0
4,11094.0
3,10509.0
1,2431.0
4,11534.0
5,6108.0
3,12715.0
5,16338.0
3,16295.0
4,6531.0
5,3766.0
1,2497.0
4,2847.0
3,9215.0
1,2401.0
4,17855.0
6,521.0
3,14321.0
5,13082.0
3,13063.0
4,9805.0
1,2286.0
6,211.0
5,10408.0
3,12623.0
3,17694.0
4,9607.0
4,14547.0
5,1350.0
4,12853.0
3,14158.0
4,7414.0
1,1866.0
4,11935.0
3,13796.0
4,11809.0
4,14703.0
4,17347.0
8,1080.0
1,2618.0
3,19517.0
1,663.0
4,2535.0
3,13141.0
4,10969.0
4,11815.0
1,2221.0
4,11216.0
5,5612.0
3,12930.0
5,7291.0
1,1904.0
4,13143.0
4,14182.0
3,14250.0
4,12780.0
4,11081.0
3,14423.0
4,10906.0
1,1565.0
3,14600.0
5,12458.0
3,6953.0
1,2619.0
3,11561.0
4,11336.0
4,18175.0
3,12751.0
4,13151.0
4,13059.0
4,11988.0
1,2129.0
5,13397.0
2,20503.0
5,3058.0
4,4409.0
4,11828.0
5,10255.0
2,12400.0
2,13075.0
3,13190.0
5,12418.0
2,1250.0
3,13805.0
4,12627.0
4,10139.0
5,14937.0
3,15090.0
4,11503.0
3,9760.0
4,14174.0
4,682.0
4,1188.0
1,2090.0
4,13462.0
4,16601.0
5,6781.0
3,18797.0
4,12202.0
1,2325.0
5,13546.0
3,14085.0
5,10428.0
3,11265.0
3,15303.0
19,5422.0
5,2916.0
3,10125.0
1,4135.0
19,17334.0
1,2342.0
1,192.0
3,2306.0
1,7631.0
3,17480.0
4,9744.0
3,12592.0
5,12100.0
3,16689.0
2,18297.0
4,10160.0
4,12061.0
3,13686.0
4,8836.0
2,268.0
6,572.0
3,4604.0
5,4621.0
1,2807.0
3,13678.0
5,12956.0
4,2388.0
3,4422.0
1,2501.0
4,12066.0
3,11495.0
3,21328.0
1,3820.0
2,12515.0
4,12219.0
3,10854.0
6,7127.0
4,18634.0
1,197.0
1,570.0
2,12348.0
4,13853.0
3,7093.0
1,2842.0
4,11075.0
3,10317.0
1,1895.0
4,9897.0
4,10132.0
3,13140.0
3,9951.0
1,2600.0
4,12364.0
4,17526.0
4,9851.0
3,12284.0
4,14016.0
4,8661.0
5,12399.0
3,9573.0
19,4725.0
2,947.0
2,20686.0
1,614.0
3,18344.0
4,12342.0
5,9847.0
1,2664.0
4,3109.0
1,12158.0
5,14770.0
5,13084.0
3,13734.0
4,9913.0
2,2490.0
17,18659.0
1,1330.0
3,19265.0
1,157.0
3,12247.0
1,123.0
17,19498.0
1,1516.0
1,726.0
4,2459.0
4,13085.0
5,12109.0
3,11088.0
3,10588.0
1,1804.0
5,1243.0
3,8157.0
4,15146.0
3,14601.0
5,12118.0
1,2695.0
6,8252.0
3,13614.0
3,19162.0
5,4933.0
3,11932.0
3,15999.0
5,12230.0
1,2491.0
7,12083.0
4,3439.0
1,3232.0
4,13610.0
4,12551.0
3,18016.0
1,196.0
3,17926.0
6,680.0
3,6024.0
1,2981.0
4,12029.0
3,11390.0
1,1811.0
5,3550.0
3,16031.0
1,97.0
5,6619.0
4,12233.0
4,11838.0
4,11632.0
1,9949.0
2,13401.0
1,480.0
5,10074.0
2,1001.0
3,11704.0
3,10506.0
4,12716.0
3,12403.0
3,12442.0
3,14064.0
5,14250.0
3,10553.0
3,11566.0
4,15639.0
1,2379.0
4,14847.0
3,15644.0
2,11403.0
5,13741.0
4,6391.0
4,8388.0
1,2713.0
1,1546.0
3,15474.0
1,2751.0
3,14578.0
21,1235.0
3,1588.0
4,16278.0
5,11020.0
3,10517.0
1,2467.0
5,2922.0
3,14072.0
6,14271.0
3,10116.0
1,2589.0
4,12680.0
5,9697.0
1,2636.0
2,9334.0
2,10881.0
3,664.0
1,9835.0
4,14091.0
3,15644.0
6,17625.0
4,10349.0
4,13362.0
5,10799.0
4,9021.0
4,14916.0
20,17417.0
2,404.0
1,0.0
5,452.0
2,14948.0
1,1218.0
5,12973.0
6,628.0
4,12776.0
4,12078.0
3,12248.0
4,13393.0
3,18246.0
6,923.0
1,2930.0
4,11769.0
3,12531.0
5,9156.0
1,2865.0
3,13990.0
5,12683.0
4,3483.0
3,13419.0
4,11061.0
3,10637.0
1,3001.0
5,4957.0
3,14799.0
1,72.0
4,2454.0
3,16380.0
4,17398.0
21,3537.0
1,1630.0
1,234.0
4,11339.0
1,1605.0
4,13562.0
4,11375.0
3,11149.0
4,11723.0
3,14969.0
6,9293.0
1,2631.0
3,13207.0
4,5920.0
2,6446.0
4,363.0
3,12678.0
4,1718.0
3,10188.0
4,12012.0
5,9551.0
1,1935.0
3,9882.0
3,15889.0
4,13621.0
3,16075.0
20,18692.0
1,46.0
3,14849.0
1,1627.0
4,11751.0
3,13155.0
5,10923.0
3,12431.0
4,7509.0
6,8739.0
1,1518.0
6,7618.0
3,5682.0
3,14268.0
4,19415.0
1,294.0
2,18008.0
1,11349.0
6,15954.0
3,13385.0
4,6195.0
4,12383.0
5,10524.0
1,3559.0
4,9495.0
3,11453.0
4,12018.0
1,2298.0
5,9106.0
1,1107.0
5,12146.0
3,17317.0
4,938.0
4,8014.0
4,14112.0
3,13606.0
5,17184.0
6,11764.0
4,5264.0
6,8048.0
3,12421.0
4,8355.0
4,13214.0
3,6673.0
1,2701.0
4,13441.0
3,9577.0
1,2080.0
26,1190.0
1,2507.0
8,68.0
3,1551.0
1,7727.0
3,15339.0
5,12449.0
18,15952.0
1,1518.0
1,534.0
1,160.0
4,54.0
1,0.0
5,1307.0
21,715.0
3,1866.0
4,13228.0
5,17500.0
5,1232.0
4,11051.0
23,366.0
1,2560.0
1,1802.0
26,1892.0
12,7435.0
6,7730.0
1,9279.0
6,16592.0
1,428.0
4,14481.0
6,8575.0
1,2784.0
30,11109.0
1,78.0
1,89.0
28,10918.0
21,989.0
27,19090.0
1,37.0
4,1202.0
38,10323.0
1,50.0
5,10402.0
19,473.0
1,35.0
17,8007.0
1,42.0
21,18121.0
12,12034.0
21,8970.0
33,18666.0
1,14.0
14,5128.0
26,10794.0
1,50.0
12,10195.0
1,44.0
18,11973.0
18,7928.0
1,69.0
23,8618.0
1,56.0
21,6758.0
12,12981.0
28,10564.0
19,8506.0
1,32.0
19,6473.0
16,16293.0
1,27.0
4,14040.0
4,12166.0
3,12859.0
3,19431.0
1,426.0
4,3209.0
3,14695.0
4,4551.0
2,4769.0
3,11552.0
2,16060.0
2,4746.0
4,14649.0
2,7890.0
5,305.0
3,11340.0
4,12316.0
1,1976.0
3,11034.0
4,13502.0
3,14198.0
5,11581.0
4,10925.0
4,3367.0
4,12023.0
4,9633.0
1,864.0
4,12734.0
3,15831.0
5,9547.0
4,14370.0
3,17968.0
2,932.0
5,14548.0
5,8418.0
3,9736.0
1,1443.0
5,8048.0
3,10770.0
5,13937.0
1,8600.0
3,13839.0
5,12201.0
3,7931.0
1,2928.0
4,12953.0
5,352.0
3,11806.0
3,7258.0
4,13614.0
3,15006.0
5,9532.0
2,109.0
4,12134.0
3,8596.0
1,3410.0
4,11108.0
3,13481.0
4,12360.0
5,156.0
3,16606.0
1,202.0
3,15489.0
1,350.0
3,11369.0
5,9494.0
1,2604.0
6,7468.0
2,14955.0
4,6420.0
5,298.0
3,13399.0
6,8917.0
6,12716.0
3,10611.0
1,5387.0
5,12561.0
4,14788.0
4,9529.0
4,11164.0
3,12122.0
5,12913.0
4,4908.0
3,11274.0
5,6674.0
1,2664.0
4,2515.0
4,16870.0
3,20033.0
1,561.0
5,10331.0
4,8410.0
1,1869.0
3,12640.0
6,12420.0
3,15125.0
5,15701.0
5,13114.0
3,14695.0
5,12269.0
4,417.0
19,706.0
1,2531.0
1,254.0
5,1237.0
5,7716.0
1,2631.0
3,11581.0
4,10536.0
3,13799.0
4,12209.0
3,18534.0
5,18524.0
1,415.0
2,13037.0
4,14762.0
3,12463.0
4,15564.0
3,11509.0
5,6069.0
3,11416.0
4,12421.0
3,7246.0
6,12434.0
2,11670.0
2,14517.0
4,4598.0
2,18708.0
1,449.0
4,3865.0
3,10271.0
4,12632.0
3,11774.0
5,13975.0
3,11292.0
4,11099.0
3,11928.0
5,14034.0
3,12975.0
4,12211.0
4,8052.0
3,11159.0
5,13146.0
3,9293.0
1,1404.0
5,9474.0
3,10492.0
4,14947.0
3,14306.0
5,11903.0
4,10448.0
3,11107.0
4,8815.0
3,16982.0
6,14348.0
4,11038.0
4,12661.0
3,10987.0
1,1351.0
6,12688.0
4,10780.0
1,2540.0
4,13262.0
1,1407.0
5,11349.0
4,2492.0
3,9636.0
4,10356.0
3,14530.0
4,12884.0
4,13879.0
5,5315.0
2,6708.0
6,7908.0
11,14070.0
10,15230.0
4,17882.0
4,470.0
2,13672.0
4,13164.0
5,12090.0
4,14623.0
5,11231.0
3,15641.0
5,15793.0
6,12063.0
4,8940.0
4,6994.0
3,14992.0
5,14113.0
4,10325.0
1,2014.0
4,9852.0
4,14787.0
4,10731.0
5,2495.0
3,12374.0
4,22020.0
4,10769.0
4,14989.0
3,11436.0
5,14869.0
6,5357.0
4,10216.0
4,11409.0
4,9675.0
4,9025.0
1,2339.0
4,1860.0
4,8523.0
1,1722.0
4,13412.0
4,11437.0
5,13603.0
3,13126.0
5,11306.0
4,5114.0
3,12288.0
1,15790.0
5,12977.0
3,10006.0
5,13499.0
3,14434.0
4,15848.0
1,12617.0
3,14780.0
5,6848.0
4,11942.0
4,15362.0
1,2174.0
5,5922.0
3,11205.0
1,779.0
4,13580.0
3,14021.0
5,13970.0
4,13392.0
3,10750.0
4,12224.0
3,12421.0
5,13390.0
3,12899.0
4,11354.0
3,9845.0
1,1679.0
4,11814.0
4,13292.0
25,10835.0
1,67.0
19,10006.0
21,10677.0
1,85.0
21,15102.0
1,64.0
22,10834.0
1,61.0
19,10508.0
1,73.0
9,12814.0
11,17578.0
1,114.0
4,14230.0
3,12520.0
4,12911.0
3,12419.0
1,2664.0
5,11448.0
3,11389.0
5,12965.0
4,13346.0
3,13654.0
4,9432.0
1,2892.0
4,13133.0
4,12265.0
3,10037.0
4,9146.0
1,2811.0
3,14607.0
3,14176.0
5,14543.0
4,9991.0
3,13107.0
4,3845.0
4,10708.0
18,10496.0
1,194.0
1,6.0
18,542.0
1,60.0
17,10264.0
1,465.0
18,19199.0
1,116.0
1,62.0
2,8900.0
5,11847.0
1,13458.0
4,16145.0
5,13293.0
2,8176.0
1,13662.0
5,9217.0
1,2707.0
3,11901.0
4,12030.0
23,11052.0
25,10759.0
1,262.0
22,1490.0
1,189.0
19,11275.0
16,7986.0
1,104.0
22,11571.0
1,40.0
9,13335.0
1,310.0
1,473.0
3,11051.0
1,8450.0
4,11871.0
3,12322.0
4,11338.0
4,12279.0
3,2059.0
1,4240.0
3,17641.0
1,518.0
4,18879.0
1,1294.0
6,13984.0
1,80.0
3,4363.0
1,4581.0
1,2680.0
4,13003.0
1,2089.0
4,11026.0
4,3154.0
4,13425.0
3,10735.0
1,2752.0
4,11888.0
4,15670.0
3,11930.0
4,13137.0
3,12913.0
5,11077.0
3,11743.0
4,11647.0
1,1895.0
22,7985.0
17,11037.0
19,8291.0
21,10780.0
1,14186.0
18,10726.0
37,17436.0
5,19059.0
7,2602.0
5,3886.0
4,17727.0
23,1617.0
1,51.0
1,1673.0
4,11242.0
24,12076.0
4,12552.0
6,314.0
5,12124.0
5,2593.0
3,14672.0
1,522.0
5,16390.0
5,13500.0
3,15894.0
4,12052.0
3,11760.0
3,12921.0
4,14933.0
5,14782.0
4,5955.0
3,16076.0
5,1151.0
4,12110.0
4,17467.0
3,10118.0
4,13916.0
3,14203.0
6,11046.0
5,11828.0
3,13867.0
4,11486.0
4,8160.0
3,12553.0
3,9196.0
4,7909.0
3,14540.0
1,7908.0
4,16357.0
2,1225.0
4,14133.0
4,15248.0
5,9227.0
1,2362.0
4,15935.0
4,4301.0
4,11017.0
3,9214.0
4,11435.0
4,11960.0
3,10195.0
3,9268.0
1,1980.0
4,15479.0
3,16574.0
5,13081.0
3,15161.0
7,1422.0
1,1498.0
3,4933.0
3,11961.0
1,2276.0
4,12361.0
4,17107.0
5,11591.0
1,28572.0
1,4091.0
1,216.0
1,125.0
1,2912.0
